lat,lon,utm_x,utm_y,prof
-42.408381,-64.405725,384327.46730100003,5303923.001551000,13.5
-42.259299,-64.284664,394039.3429580000,5320634.530597000,15.5
-42.300985,-64.39519,384998.6976770000,5315862.422116000,46.0
-42.186217,-64.442724,380864.7636750000,5328540.599737000,164.0
-42.112645,-64.599372,367775.9185030000,5336479.081140000,145.0
-42.345565,-64.534382,373614.5485920000,5310714.850466000,34.0
-42.124513,-64.130485,406558.0410770000,5335780.729941000,47.0
-41.992194,-64.434377,381192.46664100001,5350095.408942000,163.0
-41.972978,-64.614323,366247.160302000,5351963.6575840004,152.0
-42.415161,-64.379709,386480.5072660000,5303205.253337000,4.3
-42.413774,-64.253136,396892.54988499999,5303520.686263000,3.6
-42.304913,-64.362506,387699.772618000,5315469.909587000,70.0
-42.268308,-64.097355,409501.90461700002,5319850.210333000,6.7
-42.206185,-64.293758,393199.7221770000,5326520.752990000,10.4
-41.995185,-64.32218,390490.9061720000,5349912.906671000,145.0
-42.107058,-64.149784,404936.7450480000,5337697.52339400,35.0
-42.41964,-64.14695,405638.39331700001,5302992.776063000,1.8
-42.033315,-64.625764,365426.4437060000,5345246.288753000,156.0
-42.160334,-64.172249,403160.5340540000,5331756.845462000,28.5
-42.341871,-64.404643,384294.45188700000,5311309.69542300,68.0
-42.020784,-64.345953,388566.5703720000,5347039.911734000,151.0
-42.381447,-64.437236,381683.8873170000,5306870.35223000,43.0
-42.422924,-64.429892,382365.9946210000,5302274.950523000,5.5
-41.848723,-64.263354,395123.6319280000,5366248.190811000,118.0
-42.111979,-64.373746,386428.1911040000,5336877.649746000,175.0
-42.085965,-64.138051,405875.64408300002,5340052.530473000,41.0
-42.253999,-64.461378,379453.3712250000,5320988.088533000,11.6
-42.331079,-64.077769,411205.41399299999,5312900.958939000,29.5
-42.407004,-64.108924,408748.57791400002,5304437.412498000,2.7
-42.129519,-64.116495,407721.68714900000,5335240.107454000,33.0
-42.312626,-64.271745,395193.37941100000,5314729.247108000,56.0
-42.187336,-64.298762,392754.76197599998,5328607.381887000,79.0
-42.307455,-64.129962,406870.4827310000,5315468.303119000,49.0
-42.375023,-64.328514,390623.1030080000,5307729.308696000,39.0
-42.047253,-64.57728,369468.3798220000,5343773.82858500,151.0
-42.021983,-64.61418,366361.6044100000,5346522.684350000,163.0
-42.113749,-64.286845,393615.65271400003,5336792.999709000,159.0
-42.396874,-64.332861,390303.2636650000,5305297.389138000,8.0
-42.004924,-64.546052,371967.8708170000,5348520.9603070002,151.0
-42.389982,-64.524759,374495.67284200003,5305797.058380000,32.0
-42.073751,-64.486579,377025.89292000001,5340966.100793000,171.0
-42.313808,-64.37072,387038.6558810000,5314471.356316000,65.0
-42.413213,-64.244057,397638.66422999999,5303593.961116000,6.7
-42.402336,-64.135033,406593.16284700000,5304927.36445000,13.5
-42.013449,-64.301641,392222.9074380000,5347911.084564000,52.0
-41.906298,-64.401918,383725.03692400001,5359677.098311000,167.0
-42.316215,-64.324289,390869.2706820000,5314264.681394000,71.0
-42.327937,-64.449933,380537.3015370000,5312794.298117000,76.0
-42.269431,-64.49222,376939.23029199999,5319230.452101000,3.1
-42.124148,-64.611786,366773.6979080000,5335182.5466360003,142.0
-42.191735,-64.357592,387904.5614410000,5328043.296403000,136.0
-42.16551,-64.246548,397030.99474900000,5331095.155758000,25.5
-42.161158,-64.342049,389134.5558620000,5331458.734109000,162.0
-42.253148,-64.176706,402934.54476700001,5321446.158352000,4.0
-42.311947,-64.239727,397830.9775580000,5314843.578589000,47.0
-42.298829,-64.315868,391533.3835210000,5316205.947475000,70.0
-42.259963,-64.262384,395878.14640999999,5320588.2760690,20.6
-42.275663,-64.405008,384143.01191800000,5318660.805678000,46.0
-42.113827,-64.08668,410163.7610370000,5337014.227068000,42.0
-42.347364,-64.212772,400108.50168099999,5310942.969115000,60.0
-42.386289,-64.31404,391834.1127570000,5306496.868364000,7.8
-42.254104,-64.449672,380419.1981800000,5320992.927981000,23.5
-42.068963,-64.133422,406233.46949900000,5341945.3941609999,60.0
-42.270394,-64.458967,379683.43694200000,5319171.038468000,13.5
-42.325859,-64.114489,408172.5201300000,5313441.593192000,24.5
-42.305722,-64.186379,402217.9465710000,5315597.455132000,55.0
-41.855607,-64.398373,383927.3449780000,5365310.130308000,174.0
-42.417325,-64.364559,387730.8993170000,5302985.102283000,6.4
-42.369834,-64.097598,409627.27659000002,5308576.81021000,49.0
-42.349894,-64.558938,371600.66217600001,5310197.372047000,10.5
-42.415706,-64.584082,369665.8962600000,5302851.316308000,5.4
-42.17308,-64.595895,368188.82462000003,5329773.99722500,124.0
-42.282886,-64.32183,391014.4429220000,5317968.601350000,48.0
-42.426534,-64.441298,381434.4346390000,5301858.230795000,8.6
-42.017325,-64.296634,392644.0191590000,5347487.016814000,158.0
-42.061166,-64.430306,381657.6836200000,5342442.880263000,173.0
-42.195168,-64.489103,377052.2108690000,5327480.896160000,136.0
-42.043705,-64.484018,377179.8534690000,5344305.905803000,156.0
-42.076865,-64.062385,412121.24305400002,5341143.479931000,54.0
-42.341101,-64.249943,397036.5994120000,5311594.06947300,64.0
-42.131186,-64.064314,412036.8053780000,5335110.08005400,29.5
-42.003012,-64.567449,370192.0018520000,5348701.029394000,180.0
-42.137584,-64.478375,377827.21552199998,5333890.191998000,172.0
-42.376089,-64.227853,398912.382069000,5307735.570196000,49.0
-42.411663,-64.578358,370128.51940900000,5303309.023239000,9.3
-42.387452,-64.418806,383212.2432970000,5306229.054952000,25.5
-42.377974,-64.195533,401576.2282940000,5307564.196007000,29.5
-42.102096,-64.170324,403230.94315800001,5338225.412085000,25.5
-42.405687,-64.543929,372949.4303290000,5304024.675481000,14.5
-42.237819,-64.437402,381400.84360800002,5322818.317107000,8.8
-41.727403,-64.567291,369646.30009500001,5379302.3716550004,136.0
-42.124521,-64.635559,364809.41882299999,5335103.768685000,138.0
-42.078612,-64.13924,405766.4235780000,5340867.644067000,58.0
-42.338946,-64.358368,388101.17320299998,5311696.4024950,65.0
-42.30475,-64.477767,378199.24279200000,5315329.48497600,52.0
-42.394675,-64.100989,409383.80169900000,5305814.899980000,27.5
-42.269949,-64.195597,401402.40422199998,5319558.94215900,23.5
-42.084573,-64.093686,409542.9928910000,5340254.991164000,51.0
-42.070634,-64.592823,368230.40659600002,5341153.892181000,150.0
-42.283111,-64.388018,385557.5152410000,5317856.77488500,46.0
-42.069629,-64.37236,386467.26690799999,5341581.77747000,160.0
-42.339331,-64.46835,379041.6992310000,5311503.094346000,48.0
-42.236643,-64.393738,385001.46866200003,5323008.742599000,3.2
-41.99897,-64.371238,386434.3442720000,5349428.738185000,152.0
-42.28478,-64.205364,400620.24452000001,5317900.804861000,40.0
-42.288824,-64.514973,375101.1014800000,5317043.962301000,8.0
-42.064157,-64.294796,392874.90535299998,5342289.440987000,150.0
-42.362729,-64.094606,409863.47338300000,5309368.91074500,45.0
-42.380325,-64.488552,377457.1833870000,5306922.217227000,38.0
-42.21453,-64.548711,372169.60746299999,5325243.346832000,64.0
-42.108022,-64.1208,407334.5557630000,5337622.330397000,46.0
-42.04341,-64.643087,364014.0117740000,5344098.00035100,143.0
-42.20863,-64.658122,363125.8559430000,5325728.6111180000,35.0
-42.412735,-64.546868,372721.8266610000,5303237.661489000,5.2
-42.147904,-64.397688,384514.0802190000,5332856.617908000,170.0
-42.341151,-64.075002,411447.5158530000,5311785.476294000,15.5
-42.27425,-64.259577,396133.1323890000,5319005.322719000,34.0
-42.107789,-64.388877,385169.6761290000,5337322.655943000,175.0
-42.401759,-64.165434,404090.4210010000,5304957.560361000,16.5
-42.002386,-64.595634,367856.50710400002,5348727.409963000,152.0
-42.236436,-64.418079,382992.64925600000,5322998.593119000,9.6
-42.281698,-64.164294,404001.7470950000,5318290.1392080002,39.0
-42.291973,-64.132012,406678.66192400001,5317185.128960000,47.0
-42.22987,-64.540589,372870.7971080000,5323552.184028000,7.1
-42.409723,-64.550413,372424.02779700002,5303566.796838000,8.5
-42.162078,-64.252612,396524.48705599998,5331468.892309000,35.0
-42.360703,-64.203918,400858.7531310000,5309472.194765000,43.0
-42.203076,-64.55919,371281.3932560000,5326499.398292000,92.0
-42.384488,-64.30284,392752.9954680000,5306711.045254000,4.2
-42.184967,-64.491923,376799.559988000,5328609.50821900,153.0
-42.183281,-64.537394,373041.18013100000,5328730.039947000,122.0
-42.330709,-64.281225,394442.3401670000,5312709.6323549999,69.0
-42.02032,-64.362377,387205.9561360000,5347069.913473000,154.0
-42.264117,-64.308974,392042.41172899998,5320069.030017000,13.5
-42.099623,-64.519885,374321.7460150000,5338044.9642890003,170.0
-42.07471,-64.310308,391609.4527800000,5341098.156626000,160.0
-41.680113,-64.022112,414927.95842799998,5385234.854721000,87.0
-42.268342,-64.357064,388083.5944380000,5319537.825681000,27.5
-42.413492,-64.217239,399845.73116899998,5303594.953263000,5.3
-42.29074,-64.115307,408054.0199290000,5317340.213340000,43.0
-42.37462,-64.474934,378567.2942380000,5307575.245473000,50.0
-42.276208,-64.196112,401369.6937180000,5318863.368352000,30.5
-42.080861,-64.057211,412554.7199940000,5340705.100353000,51.0
-42.398645,-64.15594,404867.0365180000,5305314.0095070004,15.5
-42.096157,-64.098299,409177.98268700001,5338963.896036000,25.5
-42.370046,-64.54003,373198.55869999999,5307988.080920000,40.0
-42.365703,-64.16975,403680.12417099997,5308956.281598000,49.0
-42.088096,-64.112354,408004.063446000,5339843.898382000,41.0
-42.176162,-64.20323,400625.93660399999,5329963.773469000,13.6
-42.304724,-64.542437,372868.8282580000,5315237.790891000,2.7
-42.261145,-64.378951,386265.61289900000,5320307.966665000,22.5
-42.106342,-64.614425,366518.1890990000,5337155.526174000,145.0
-42.307519,-64.137743,406229.273098000,5315452.653163000,51.0
-42.358359,-64.498759,376573.8827350000,5309346.543748000,68.0
-42.119473,-64.557595,371243.6413400000,5335784.75763500,160.0
-42.214685,-64.503266,375921.0213930000,5325293.2793110,69.0
-42.343039,-64.562412,371300.53983000002,5310953.295845000,3.0
-42.393635,-64.547888,372599.2506760000,5305357.004519000,25.5
-42.396154,-64.289183,393896.8816670000,5305432.808956000,7.5
-42.130229,-64.005559,416891.57715099998,5335275.18681600,17.6
-42.388394,-64.492433,377153.4151470000,5306020.633200000,21.5
-42.125715,-64.058089,412543.7679090000,5335723.936258000,33.0
-42.116406,-64.316883,391136.8946910000,5336460.136557000,170.0
-42.208401,-64.394021,384926.83496100002,5326144.251200000,86.0
-42.102547,-64.358485,387673.2365330000,5337945.100694000,173.0
-42.348162,-64.514841,375229.29305100,5310455.339253000,59.0
-42.423693,-64.434344,382001.17394200002,5302183.383450000,9.1
-42.38172,-64.122344,407607.17257000000,5307230.406530000,36.0
-42.344026,-64.300524,392874.9161160000,5311206.809824000,60.0
-42.171608,-64.209351,400113.2326170000,5330462.278350000,19.6
-42.186295,-64.372118,386695.420334000,5328628.137801000,139.0
-42.28096,-64.346559,388972.1062960000,5318150.509710000,39.0
-42.086395,-64.146121,405208.83265800000,5339995.867949000,37.0
-42.093055,-64.391174,384953.1232140000,5338955.543405000,174.0
-42.177165,-64.319696,391008.637146000,5329710.1909499997,140.0
-42.351789,-64.220467,399481.73590799997,5310442.558550000,58.0
-42.126846,-64.583109,369149.68446299998,5334927.312847000,145.0
-42.340293,-64.285479,394107.9382030000,5311640.156561000,73.0
-42.232683,-64.391407,385186.62632099999,5323451.590601000,8.7
-42.181299,-64.626762,365656.73308799998,5328813.236170000,116.0
-42.279258,-64.17428,403174.63515500003,5318549.761915000,39.0
-42.14564,-64.541928,372591.2306620000,5332902.791501000,159.0
-42.422002,-64.503835,376280.931959000,5302272.244341000,3.0
-41.781947,-63.999955,416903.5010120000,5373950.3161170,90.0
-42.263777,-64.39686,384793.2623630000,5319991.648600000,33.0
-42.319527,-64.542286,372911.06607900001,5313594.309697000,19.5
-42.032898,-64.344512,388707.0099480000,5345696.738225000,180.0
-42.274442,-64.364846,387452.65986800002,5318850.243420000,42.0
-42.266993,-64.316945,391389.930119000,5319739.554218000,10.5
-42.410522,-64.163868,404232.6282300000,5303986.293588000,6.2
-42.118054,-64.056605,412655.9068460000,5336576.079744000,40.0
-41.95893,-64.401829,383827.9833950000,5353833.426860000,149.0
-42.345364,-64.071507,411741.31045500003,5311321.30869900,15.5
-42.31377,-64.067405,412035.17591599998,5314833.663082000,18.5
-42.409054,-64.428292,382471.7238110000,5303817.292098000,10.5
-42.193837,-64.235488,397990.14909299999,5327963.154967000,14.6
-41.750794,-64.595644,367336.23612700001,5376661.962751000,134.0
-42.201996,-64.46472,379078.4588510000,5326757.603546000,129.0
-42.300138,-64.19079,401845.7100190000,5316212.408806000,53.0
-42.014347,-64.531963,373153.36986400001,5347495.67186000,156.0
-42.246987,-64.258277,396195.61876200000,5322034.096191000,5.3
-42.338638,-64.135811,406434.63351600000,5311999.413147000,25.5
-42.404628,-64.424901,382742.5162580000,5304313.441429000,19.5
-42.380786,-64.278075,394785.44711800001,5307153.068196000,35.0
-42.185813,-64.657059,363164.3765380000,5328263.85533800,101.0
-42.347209,-64.115444,408124.9193880000,5311069.913840000,39.0
-42.147068,-64.304999,392171.357980000,5333070.6789490003,155.0
-42.194782,-64.401481,384286.16521200002,5327646.356486000,122.0
-42.335367,-64.337305,389830.0702790000,5312121.305013000,47.0
-42.402962,-64.364117,387741.65170400002,5304580.550024000,22.5
-42.325198,-64.286418,394005.23892300000,5313315.105240000,62.0
-42.216073,-64.457302,379717.5883710000,5325205.035530000,79.0
-42.413314,-64.447487,380900.2770380000,5303317.522174000,16.5
-42.161317,-64.318487,391081.29888600000,5331471.418922000,156.0
-42.355324,-64.070525,411836.11927800003,5310216.393934000,26.5
-42.410098,-64.340123,389728.7432460000,5303819.600731000,7.8
-42.181448,-64.22201,399083.2904750000,5329354.79957700,12.6
-42.262414,-64.436044,381558.92555400002,5320089.24827100,31.0
-41.99201,-64.501483,375633.6752180000,5350020.542690000,152.0
-41.987517,-64.401435,383912.56806399999,5350659.892073000,151.0
-42.245773,-64.394241,384976.5520480000,5321994.298069000,8.9
-42.154178,-64.391679,385021.9497220000,5332168.095570000,173.0
-42.336175,-64.372998,386891.0033050000,5311984.738349000,71.0
-42.370945,-64.285425,394163.84010999999,5308236.675054000,46.0
-42.27608,-64.430775,382019.0001880000,5318579.123989000,46.0
-42.403259,-64.190958,401992.2265900000,5304761.871080000,13.5
-42.395609,-64.282093,394479.50298400002,5305502.155236000,17.5
-42.328823,-64.236714,398106.52637699997,5312973.322004000,58.0
-42.269048,-64.184137,402346.1011050000,5319672.1892750002,22.5
-42.127702,-64.543054,372462.19114299997,5334892.866894000,166.0
-42.19374,-64.502436,375948.55346000002,5327620.148809000,121.0
-42.259953,-64.406459,383994.5534950000,5320403.226535000,29.5
-42.288969,-64.226067,398919.9983500000,5317411.299412000,43.0
-42.252662,-64.124902,407207.15406199999,5321557.843018000,2.2
-42.255519,-64.159565,404352.09313900000,5321202.278597000,5.0
-42.319102,-64.375821,386627.7783390000,5313876.736638000,58.0
-42.3228,-64.402475,384438.1273450000,5313430.257269000,73.0
-42.408049,-64.583702,369681.3077500000,5303702.13854400,21.5
-42.283849,-64.425976,382429.1780650000,5317723.110704000,60.0
-42.133739,-64.499411,376081.2649170000,5334286.8071680004,173.0
-42.400287,-64.268605,395597.3831200000,5304999.377885000,16.5
-42.381907,-64.314507,391788.14437499997,5306982.846867000,16.5
-42.357228,-64.445753,380936.9970820000,5309547.720819000,62.0
-42.357561,-64.216792,399793.5864190000,5309805.984259000,49.0
-42.075341,-64.116043,407680.47479499999,5341256.142218000,55.0
-42.316824,-64.277944,394689.50179000001,5314255.457884000,59.0
-41.736081,-64.612621,365894.0853390000,5378269.209246000,131.0
-41.816629,-64.528836,373020.8814280000,5369453.235350000,151.0
-42.06924,-64.142316,405498.0812270000,5341904.8460320001,53.0
-41.998313,-64.298532,392454.84701299999,5349595.575215000,143.0
-42.255398,-64.140673,405910.2594790000,5321236.751497000,1.4
-41.990284,-64.546296,371918.3037980000,5350146.120098000,169.0
-42.258055,-64.460688,379518.0117890000,5320538.697226000,15.6
-41.791593,-64.109879,407782.49238800001,5372767.272425000,103.0
-42.405176,-64.123955,407509.00301300001,5304624.135350000,16.5
-42.345371,-64.311811,391947.48629199999,5311043.184240000,47.0
-42.080846,-64.081177,410572.37082000001,5340681.971601000,56.0
-42.37951,-64.342698,389463.18187500001,5307212.726089000,42.0
-42.106555,-64.109231,408288.9545830000,5337797.69903700,49.0
-42.225015,-64.35762,387961.08545600000,5324347.9817810003,9.9
-42.183498,-64.635893,364907.3277160000,5328554.645124000,101.0
-42.065294,-64.529511,373457.54781800002,5341842.465158000,167.0
-42.116461,-64.358623,387686.39532900002,5336399.98961900,174.0
-42.15271,-64.21146,399909.25142800,5332558.137487000,32.0
-42.337751,-64.06601,412183.5018480000,5312172.3255679999,2.2
-42.060871,-64.307558,391813.44163600000,5342638.2279249998,173.0
-42.292243,-64.259061,396205.22591899999,5317008.064188000,49.0
-42.294091,-64.400378,384558.4646030000,5316620.893995000,44.0
-42.215053,-64.341019,389313.7235950000,5325475.810918000,30.5
-42.30589,-64.398713,384717.2525460000,5315313.014980000,54.0
-42.233852,-64.443262,380909.8687010000,5323250.628122000,10.6
-42.002205,-64.653958,363025.8377910000,5348655.822401000,127.0
-42.114943,-64.440179,380941.4033790000,5336458.083028000,174.0
-42.258597,-64.113074,408191.4642800000,5320911.659719000,5.2
-42.363345,-64.375833,386706.2610060000,5308964.043907000,53.0
-42.26286,-64.313009,391707.46807300003,5320203.481154000,5.0
-41.881871,-64.313681,391002.02084499999,5362505.089823000,145.0
-42.330132,-64.440595,381310.81978999998,5312563.639774000,62.0
-42.04541,-64.370047,386615.5383690000,5344273.961626000,147.0
-42.07141,-64.152494,404659.3080920000,5341652.605643000,54.0
-42.052536,-64.458689,379292.9005020000,5343361.428595000,172.0
-42.414678,-64.132017,406859.6287130000,5303560.2353820000,4.1
-42.363979,-64.077789,411250.06258000003,5309247.805675000,37.0
-42.158649,-64.259217,395973.23639999999,5331841.600865000,77.0
-42.41391,-64.178363,403045.1295880000,5303593.648987000,4.0
-42.019333,-64.331327,389774.99527299998,5347219.9617710002,151.0
-42.348081,-64.353913,388484.3189280000,5310687.91780400,60.0
-42.402481,-64.403847,384471.17748499999,5304580.692244000,20.5
-42.28997,-64.165473,403917.1075120000,5317370.314390000,46.0
-42.246732,-64.43744,381414.40340600000,5321828.591588000,13.6
-42.412257,-64.478484,378347.7386190000,5303390.957610000,8.6
-42.300809,-64.534093,373548.73969399999,5315684.937779000,4.9
-42.044177,-64.337585,389299.98957699997,5344453.387116000,136.0
-42.276561,-64.238998,397833.8710360000,5318773.61121200,41.0
-42.077004,-64.398475,384320.174046000,5340727.893880000,173.0
-42.287351,-64.298177,392972.236532000,5317502.825488000,55.0
-42.258867,-64.102958,409026.2501220000,5320892.532510000,3.0
-42.308008,-64.491575,377067.4734870000,5314947.867652000,50.0
-42.161308,-64.65099,363612.8985620000,5330994.531881000,120.0
-42.349047,-64.065414,412248.3118170000,5310918.662925000,14.5
-42.358463,-64.060205,412690.3855600000,5309878.495476000,8.2
-42.395929,-64.237564,398144.95836699998,5305520.965836000,12.5
-41.780743,-64.382033,385149.97399400000,5373644.166573000,123.0
-42.408355,-64.356085,388412.2067590000,5303992.2964169998,15.5
-42.399425,-64.483112,377942.0521970000,5304809.185618000,16.5
-42.318011,-64.10519,408927.394468000,5314323.006837000,19.5
-42.043165,-64.535073,372953.2644400000,5344291.29091000,168.0
-42.211831,-64.464098,379148.5610440000,5325666.441712000,92.0
-42.351401,-64.547136,372575.7813490000,5310047.789878000,23.5
-42.403654,-64.115236,408224.28506099997,5304802.592325000,16.5
-42.270397,-64.34617,388985.6400730000,5319323.902566000,24.5
-42.361181,-64.536587,373464.2576680000,5308977.578489000,39.0
-42.375966,-64.404163,384396.51815600001,5307524.475086000,38.0
-42.102478,-64.640916,364319.59251699998,5337542.834489000,140.0
-42.300446,-64.080497,410937.47055899998,5316299.500461000,31.0
-41.974968,-64.570397,369890.7479850000,5351810.366713000,145.0
-42.397258,-64.329445,390585.0781890000,5305259.1550409999,15.5
-42.153599,-64.26903,395154.21229400003,5332390.318797000,112.0
-42.098805,-64.192362,401403.58992900001,5338565.628844000,26.5
-42.104817,-64.509346,375203.41777300002,5337483.698120000,173.0
-42.301033,-64.519567,374746.55087699997,5315681.544892000,23.5
-42.254165,-64.144772,405570.3046920000,5321369.1236880003,4.5
-42.321547,-64.06616,412148.59678500000,5313971.415596000,12.5
-42.298261,-64.495994,376684.2368310000,5316023.765573000,31.0
-42.270108,-64.232816,398333.2659510000,5319497.529020000,19.6
-42.410832,-64.132792,406790.1668420000,5303986.4407129996,9.1
-42.41876,-64.447919,380875.0412740000,5302712.191366000,10.5
-42.361208,-64.05827,412853.531326000,5309575.682326000,13.5
-42.339216,-64.146446,405559.4019250000,5311923.479967000,49.0
-42.342679,-64.383425,386043.74740499997,5311248.625258000,69.0
-42.307335,-64.541292,372968.45470599999,5314949.578815000,5.7
-42.203037,-64.429184,382014.1701420000,5326691.7950160000,125.0
-42.412226,-64.120467,407806.36199100001,5303845.103880000,2.8
-42.237589,-64.385452,385686.8745250000,5322914.850279000,2.0
-42.346206,-64.492793,377041.5149010000,5310704.647789000,69.0
-42.110528,-64.065713,411892.5620390000,5337402.361237000,44.0
-42.402097,-64.474042,378693.66346499999,5304525.478656000,23.5
-42.366061,-64.40118,384623.9802290000,5308628.371151000,54.0
-42.236636,-64.400111,384475.603883000,5323000.900096000,4.3
-42.388133,-64.578215,370091.7448130000,5305922.025273000,13.5
-42.085058,-64.120435,407331.3032350000,5340172.4861439997,48.0
-42.343834,-64.41699,383280.9968040000,5311074.854438000,76.0
-42.314675,-64.35507,388329.93203800003,5314395.743261000,74.0
-42.006056,-64.303151,392085.37862999999,5348730.042248000,123.0
-42.342718,-64.350067,388791.64849300002,5311288.453502000,56.0
-42.422384,-64.39082,385579.43696100003,5302388.300020000,4.7
-42.413652,-64.186992,402334.73192400002,5303612.410798000,1.2
-42.366168,-64.286852,394038.3156940000,5308765.328866000,50.0
-42.297359,-64.057897,412796.0899600000,5316665.669072000,10.0
-42.092483,-64.265134,395375.58341399999,5339181.051428000,141.0
-41.756653,-64.114367,407359.3180460000,5376641.727111000,99.0
-42.203114,-64.513745,375033.25868299999,5326562.7807339998,97.0
-42.129949,-64.14164,405644.0633860000,5335164.8870360004,44.0
-42.305979,-64.221786,399300.048739000,5315527.632854000,52.0
-42.348235,-64.129321,406983.4201240000,5310940.904366000,10.3
-42.294505,-64.504813,375949.8917710000,5316428.010597000,24.5
-42.216892,-64.332926,389984.9156250000,5325282.09105600,11.5
-42.013997,-64.401746,383934.94734499999,5347719.332317000,145.0
-42.271681,-64.271681,395130.740625000,5319275.742507000,32.0
-42.094396,-63.987405,418346.01819099998,5339271.32942600,58.0
-42.284357,-64.449587,380483.3866180000,5317633.828851000,8.6
-42.008377,-64.638884,364287.3637430000,5347994.533629000,149.0
-42.264786,-64.32061,391083.8682820000,5319979.932491000,6.2
-42.306685,-64.312227,391846.96383099997,5315338.269959000,72.0
-42.138595,-64.079489,410793.0095350000,5334271.690964000,26.5
-42.32883,-64.066446,412135.16643099999,5313162.437791000,4.6
-42.132633,-64.187868,401827.4344790000,5334814.7616879996,51.0
-42.307359,-64.284991,394092.9065230000,5315297.6829749998,61.0
-42.407187,-64.171954,403562.1645210000,5304347.460098000,13.5
-42.325334,-64.470478,378839.52938500000,5313054.275423000,52.0
-42.309477,-64.253605,396683.1992530000,5315101.085993000,53.0
-42.201996,-64.369939,386903.3599450000,5326887.656926000,113.0
-42.325897,-64.524378,374399.4452660000,5312913.587352000,36.0
-42.104676,-64.192874,401370.35254200001,5337913.161403000,28.5
-42.226473,-64.395815,384811.5962550000,5324135.17983000,26.5
-42.331517,-64.127406,407116.54612800002,5312799.321910000,24.5
-42.255938,-64.126718,407062.1614450000,5321192.109980000,6.1
-42.103812,-64.403433,383958.92884600000,5337744.5715859998,157.0
-42.343941,-64.067048,412106.614367000,5311483.932555000,10.5
-42.213614,-64.292409,393323.5876310000,5325697.557263000,3.2
-42.195785,-64.618228,366392.03422099998,5327218.160086000,98.0
-41.764811,-64.582326,368472.17439599999,5375126.1231430,132.0
-42.11546,-64.16431,403748.4438550000,5336748.3563200003,39.0
-42.138201,-64.381156,385862.6573230,5333956.222829000,174.0
-42.086064,-64.100291,408998.8281070000,5340082.43047100,49.0
-42.123348,-64.03404,414528.37592299999,5336011.0973210000,41.0
-42.414044,-64.17377,403423.24886400002,5303584.002545000,1.8
-41.982561,-64.312965,391232.6580180000,5351326.316776000,145.0
-42.227962,-64.56773,370627.17378700001,5323723.2007750003,8.1
-42.160839,-64.120546,407432.51018699998,5331758.142826000,10.6
-42.152537,-64.341011,389205.2661330000,5332417.314483000,166.0
-41.829186,-64.515216,374176.7270990000,5368079.075521000,145.0
-42.30044,-64.452045,380311.18481100001,5315844.551834000,58.0
-42.331902,-64.511512,375471.4059140000,5312265.714567000,53.0
-42.292782,-64.445563,380831.0517170000,5316703.975830000,20.5
-42.18562,-64.585986,369033.15469100000,5328396.859757000,119.0
-42.316022,-64.14613,405550.7383030000,5314499.230600000,48.0
-42.099447,-64.14357,405439.2105880000,5338549.4920020001,24.5
-42.260713,-64.430087,382047.08187599998,5320286.389098000,30.5
-42.147679,-64.378623,386088.97996299999,5332907.217168000,175.0
-42.416049,-64.516206,375251.35759600002,5302915.170041000,5.3
-42.150382,-64.243844,397229.87895899999,5332778.145705000,58.0
-42.05961,-64.603321,367338.9597340000,5342361.702905000,148.0
-42.165207,-64.611147,366912.5625990000,5330624.511581000,125.0
-42.244478,-64.240313,397673.5668140000,5322334.415059000,1.4
-41.815598,-64.270556,394471.348881000,5369917.193490000,118.0
-41.722511,-64.624768,364855.46091199998,5379756.866119000,129.0
-42.257223,-64.392331,385154.905827000,5320725.501806000,20.6
-42.066357,-64.502707,375677.27588500001,5341763.760422000,171.0
-42.320482,-64.140813,405995.5418350000,5314009.8927929997,40.0
-42.333288,-64.122737,407503.81044199999,5312607.7620799998,19.5
-42.410111,-64.122715,407618.2870380000,5304077.508497000,7.6
-42.154706,-64.576209,369777.1253750000,5331844.403998000,136.0
-42.321838,-64.547474,372488.21705899999,5313329.935940000,13.5
-42.163171,-64.134704,406266.3552740000,5331483.758681000,9.4
-42.292705,-64.174759,403155.73949800001,5317056.107172000,51.0
-42.134385,-64.212448,399798.7267050000,5334591.67957900,50.0
-42.103544,-64.02725,415063.1890980000,5338216.76497000,51.0
-42.057691,-64.516368,374529.9752840000,5342706.026639000,169.0
-41.974659,-64.59768,367629.6168020000,5351802.868105000,140.0
-42.334019,-64.115215,408124.5786190000,5312534.745307000,8.4
-42.340235,-64.489889,377269.1014430000,5311371.856994000,69.0
-42.149147,-64.521323,374300.7925370000,5332543.9376050001,165.0
-41.930181,-64.632796,364626.00595000002,5356686.513731000,136.0
-42.269046,-64.450614,380369.7482270000,5319332.48445400,21.5
-42.315964,-64.078455,411127.6227410000,5314578.567107000,25.5
-42.0921,-64.065054,411921.5422820000,5339449.153028000,25.5
-42.333141,-64.547342,372521.9233440000,5312075.059264000,17.5
-42.13156,-64.44123,380885.6519290000,5334611.551702000,173.0
-42.408052,-64.267816,395675.1846070000,5304138.127685000,6.2
-42.401024,-64.279153,394730.5313440000,5304904.525433000,11.5
-42.356348,-64.083539,410765.77857999998,5310089.116062000,36.0
-42.202245,-64.215388,399663.0636800000,5327053.415088000,0.0
-42.282407,-64.098901,409394.6059730000,5318283.067418000,30.5
-42.338886,-64.19709,401386.9373290000,5311902.648803000,58.0
-42.327591,-64.171036,403515.9596420000,5313186.695500000,55.0
